Car_Name,Real_Price,Predicted_Price,URL,Oportunidad_%
AUDI A4 S line 40 TDI S tronic,20000.0,26572.486,https://www.coches.net/audi-a4-s-line-40-tdi-150kw-204cv-s-tronic-4p-electrico-hibrido-2022-en-murcia-62374529-covo.aspx,24.734178981093358
CITROEN C4 1.6 eHDi ETG6 Collection,6499.0,8633.716,https://www.coches.net/citroen-c4-16-ehdi-115cv-etg6-collection-5p-diesel-2014-en-alicante-70283198-covo.aspx,24.725342653625045
PEUGEOT 2008 Active BlueHDI,11500.0,15266.398,https://www.coches.net/peugeot-2008-active-bluehdi-81kw-110cv-5p-diesel-2020-en-pontevedra-70460941-covo.aspx,24.67116558577636
NISSAN X-TRAIL dCi 130kW177 CV Xtronic NCONNECTA,13900.0,18440.037,https://www.coches.net/nissan-x-trail-5p-dci-130-kw177-cv-xtronic-nconnecta-5p-diesel-2017-en-valencia-70431260-covo.aspx,24.62054215209157
FIAT 500 Lounge 1.0 6v GSE 70 CV,8250.0,10939.033,https://www.coches.net/fiat-500-lounge-10-6v-gse-52kw-70-cv-3p-electrico-hibrido-2020-en-malaga-70475518-covo.aspx,24.582000558850233
MERCEDES-BENZ Clase CLA CLA 220 d Shooting Brake,18990.0,25174.658,https://www.coches.net/mercedes-benz-clase-cla-cla-220-d-shooting-brake-5p-diesel-2016-en-barcelona-70485926-covo.aspx,24.566999691607656
PEUGEOT 208 BlueHDi Active Pack,10999.0,14546.883,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-pack-5p-diesel-2021-en-alicante-70424909-covo.aspx,24.389299468689867
MERCEDES-BENZ CLA CLA 220 D DCT Shooting Brake,27990.0,37014.055,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-shooting-brake-5p-diesel-2021-en-sevilla-70461488-covo.aspx,24.380076064856276
PEUGEOT 208 BlueHDi Active,10900.0,14403.342,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-pontevedra-70504518-covo.aspx,24.323117831134837
RENAULT Mégane Intens ETECH Hibrido Ench. 117kW160CV,15990.0,21117.916,https://www.coches.net/renault-megane-intens-etech-hibrido-ench-117kw160cv-5p-electrico-hibrido-2021-en-sta-c-tenerife-62352476-covo.aspx,24.28230139674242
BMW Serie 1 118d,11999.0,15841.284,https://www.coches.net/bmw-serie-1-118d-3p-diesel-2016-en-madrid-70484148-covo.aspx,24.254878178464043
VOLKSWAGEN Polo GTI 1.8 TSI,15990.0,21101.127,https://www.coches.net/volkswagen-polo-gti-18-tsi-192cv-3p-gasolina-2016-en-madrid-70478951-covo.aspx,24.2220567862517
MASERATI Ghibli S 3.0 V6 BT RWD,29990.0,39525.35,https://www.coches.net/maserati-ghibli-s-30-v6-bt-410cv-rwd-4p-gasolina-2015-en-barcelona-70485931-covo.aspx,24.124647057021352
OPEL Corsa 1.2T XHT Hybrid GS eDCT,19800.0,26073.174,https://www.coches.net/opel-corsa-12t-xht-hybrid-107kw-gs-edct-5p-electrico-hibrido-2025-en-pontevedra-70469738-covo.aspx,24.059878055038162
HYUNDAI Tucson 1.6 TGDI HEV Maxx Auto,25990.0,34202.676,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-230cv-hev-maxx-auto-5p-electrico-hibrido-2022-en-valencia-70521363-covo.aspx,24.011793211080317
TESLA Model 3 Gran Autonomia 4WD,27490.0,36149.48,https://www.coches.net/tesla-model-3-gran-autonomia-4wd-4p-electrico-hibrido-2021-en-madrid-70421503-covo.aspx,23.954647083340042
CITROEN C5 Aircross BlueHdi SS Shine,11342.0,14910.276,https://www.coches.net/citroen-c5-aircross-bluehdi-96kw-130cv-ss-shine-5p-diesel-2019-en-barcelona-70380304-covo.aspx,23.931658135056942
DS DS 7 Crossback BlueHDi Auto. SO CHIC,19900.0,26133.396,https://www.coches.net/ds-ds-7-crossback-bluehdi-132kw-180cv-auto-so-chic-5p-diesel-2021-en-pontevedra-70504525-covo.aspx,23.852224826963884
MERCEDES-BENZ Clase A A 220 d,19999.0,26257.607,https://www.coches.net/mercedes-benz-clase-a-a-220-d-5p-diesel-2018-en-alicante-70292064-covo.aspx,23.835406331275273
VOLVO EX30 Twin Motor P. AWD Ultra Cross Country A,45900.0,60212.03,https://www.coches.net/volvo-ex30-twin-motor-p-awd-ultra-cross-country-a-5p-electrico-hibrido-2026-en-valencia-70513868-covo.aspx,23.76938786631617
OPEL Astra 1.7 CDTi 130 CV Excellence,7980.0,10465.128,https://www.coches.net/opel-astra-17-cdti-130-cv-excellence-4p-diesel-2013-en-jaen-70372069-covo.aspx,23.74675155797841
HYUNDAI Tucson 1.6 TGDI PHEV Maxx Auto 4X4,24990.0,32748.11,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-maxx-auto-4x4-5p-electrico-hibrido-2021-en-sta-c-tenerife-62487760-covo.aspx,23.69025120247877
CITROEN C5 Aircross BlueHdi SS EAT8 Shine,14990.0,19630.248,https://www.coches.net/citroen-c5-aircross-bluehdi-132kw-180cv-ss-eat8-shine-5p-diesel-2018-en-madrid-70384922-covo.aspx,23.63825477800672
MERCEDES-BENZ Clase C C 300 Estate,23990.0,31398.03,https://www.coches.net/mercedes-benz-clase-c-c-300-estate-5p-gasolina-2018-en-alicante-70427273-covo.aspx,23.59393077454167
CITROEN C4 1.4 16v SX,2990.0,3913.269,https://www.coches.net/citroen-c4-14-16v-sx-5p-gasolina-2004-en-madrid-70316426-covo.aspx,23.593293301099585
TOYOTA Corolla 140H Active Plus,16900.0,22061.205,https://www.coches.net/toyota-corolla-140h-active-plus-5p-electrico-hibrido-2023-en-madrid-70350667-covo.aspx,23.39493722055393
OPEL Corsa 1.2T XHL Elegance,10985.0,14338.823,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-elegance-5p-gasolina-2021-en-sta-c-tenerife-70430309-covo.aspx,23.389808114238587
SEAT León ST 2.0 TDI 4Drive StSp Xperience,13490.0,17605.525,https://www.coches.net/seat-leon-st-20-tdi-110kw-4drive-stsp-xperience-5p-diesel-2018-en-madrid-70281236-covo.aspx,23.376328165795783
FORD S-MAX 2.0 TDCi DPF Titanium,8900.0,11614.705,https://www.coches.net/ford-s-max-20-tdci-140cv-dpf-titanium-5p-diesel-2012-en-valencia-70329308-covo.aspx,23.37300051843627
ABARTH 500 595 Turismo 1.4 16v TJet E6D,20990.0,27387.842,https://www.coches.net/abarth-500-595-turismo-14-16v-tjet-121kw-e6d-3p-gasolina-2019-en-vizcaya-62566526-covo.aspx,23.360153181566155
KIA Picanto 1.0 DPi Concept Pack Comfort,9500.0,12387.972,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-concept-pack-comfort-5p-gasolina-2021-en-cadiz-70499155-covo.aspx,23.312708120110525
MERCEDES-BENZ Clase A A 200 d,20900.0,27236.873,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2018-en-malaga-70282776-covo.aspx,23.265787654732474
PEUGEOT 3008 1.2 PURETECH 130 HP ALLURE SS,8290.0,10775.096,https://www.coches.net/peugeot-3008-12-puretech-130-hp-allure-ss-5p-gasolina-2016-en-madrid-70326893-covo.aspx,23.06332836008381
PEUGEOT 208 BlueHDi Active,10900.0,14162.773,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-pontevedra-70504519-covo.aspx,23.03767303698351
MERCEDES-BENZ Clase C C 220 d Avantgarde,17500.0,22736.418,https://www.coches.net/mercedes-benz-clase-c-c-220-d-avantgarde-4p-diesel-2017-en-murcia-62431873-covo.aspx,23.030971615437306
LAND-ROVER Range Rover Velar 3.0 D300 HSE 4WD Auto,23000.0,29881.45,https://www.coches.net/land-rover-range-rover-velar-30-d300-221kw-300cv-hse-4wd-auto-5p-diesel-2019-en-murcia-70412259-covo.aspx,23.02916825878723
FORD C-Max 1.0 EcoBoost Titanium,8490.0,11012.488,https://www.coches.net/ford-c-max-10-ecoboost-125cv-titanium-5p-gasolina-2016-en-valencia-62473374-covo.aspx,22.90570683779814
OPEL Antara 2.2 CDTI 163 CV StartStop Selective 4X2,7500.0,9721.398,https://www.coches.net/opel-antara-22-cdti-163-cv-startstop-selective-4x2-5p-diesel-2015-en-murcia-61653293-covo.aspx,22.850605823654167
SKODA Karoq 2.0 TDI DSG 4X4 Ambition,15990.0,20725.404,https://www.coches.net/skoda-karoq-20-tdi-110kw-150cv-dsg-4x4-ambition-5p-diesel-2022-en-madrid-70414787-covo.aspx,22.848308428844543
RENAULT Espace Techno ETech full hybrid,27990.0,36232.64,https://www.coches.net/renault-espace-techno-etech-full-hybrid-146kw-7p-5p-electrico-hibrido-2024-en-sta-c-tenerife-62613650-covo.aspx,22.749213092994104
MERCEDES-BENZ Clase A A 220,22900.0,29619.219,https://www.coches.net/mercedes-benz-clase-a-a-220-5p-gasolina-2018-en-valencia-70494680-covo.aspx,22.685334163312458
RENAULT Clio Evolution dCi 100,11999.0,15515.754,https://www.coches.net/renault-clio-evolution-dci-100-74kw-5p-diesel-2023-en-alicante-70509948-covo.aspx,22.665697893245095
BMW Serie 1 118d,19999.0,25844.898,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2022-en-alicante-70498657-covo.aspx,22.619158096662574
